Counter, Data, Peaks
2451,26271,
2452,-24195,
2453,-75760,
2454,-120698,
2455,-123895,
2456,-78327,
2457,-155517,
2458,-80120,
2459,-57933,
2460,-53293,
2461,-26694,
2462,-7849,
2463,7041,
2464,10781,
2465,31804,
2466,73192,
2467,114304,
2468,104765,
2469,49213,
2470,30720,
2471,47925,
2472,78968,
2473,86201,
2474,85298,
2475,75500,
2476,39971,
2477,-5003,
2478,-82339,
2479,-116165,
2480,-108149,
2481,-73779,
2482,-38546,
2483,-14394,
2484,-10090,
2485,-12293,
2486,-11426,
2487,-9639,
2488,-7997,
2489,-6926,
2490,-3674,
2491,6413,
2492,25446,
2493,10269,
2494,-13272,
2495,-8078,
2496,14119,
2497,45287,45287,
2498,43564,
2499,2635,
2500,-13813,
2501,25444,
2502,18651,
2503,-14944,
2504,-51572,
2505,-77003,
2506,-86914,
2507,-74919,
2508,-60752,
2509,-54009,
2510,-35817,
2511,-28825,
2512,-12945,
2513,-3922,
2514,7180,
2515,1685,
2516,20185,
2517,66800,
2518,109330,
2519,85006,
2520,26001,
2521,8972,
2522,26409,
2523,42514,
2524,45526,
2525,72911,
2526,77864,
2527,58692,
2528,19050,
2529,-31507,
2530,-58096,
2531,-69141,
2532,-46099,
2533,-33069,
2534,-16122,
2535,-10387,
2536,-12526,
2537,-16269,
2538,-18494,
2539,-16463,
2540,-15576,
2541,-14124,
2542,-2388,
2543,15429,
2544,1712,
2545,-10447,
2546,7229,
2547,51165,
2548,74534,74534,
2549,30214,
2550,-26496,
2551,-28743,
2552,5913,
2553,11095,
2554,-14696,
2555,-43829,
2556,-66568,
2557,-80970,
2558,-73719,
2559,-56879,
2560,-43621,
2561,-33192,
2562,-33749,
2563,-14580,
2564,-2056,
2565,658,
2566,11078,
2567,41739,
2568,78451,
2569,87927,
2570,44277,
2571,17779,
2572,31741,
2573,61726,
2574,75557,
2575,84233,
2576,83226,
2577,63559,
2578,31733,
2579,-9876,
2580,-54890,
2581,-61586,
2582,-47597,
2583,-30725,
2584,-12345,
2585,-4369,
2586,-3717,
2587,-7586,
2588,-11940,
2589,-18651,
2590,-21559,
2591,-22449,
2592,-20405,
2593,-16995,
2594,-9348,
2595,-10474,
2596,-16247,
2597,6245,
2598,31081,
2599,40107,40107,
2600,24506,
2601,-1622,
2602,24864,
2603,33295,33295,
2604,-1874,
2605,-39290,
2606,-72401,
2607,-100817,
2608,-95807,
2609,-65959,
2610,-51908,
2611,-50013,
2612,-36246,
2613,-24794,
2614,-16575,
2615,700,
2616,8987,
2617,10725,
2618,24047,
2619,59489,
2620,86759,
2621,82716,
2622,42799,
2623,33015,
2624,53903,
2625,74139,
2626,85940,
2627,103880,
2628,97517,
2629,51862,
2630,7302,
2631,-36333,
2632,-62581,
2633,-55460,
2634,-46606,
2635,-31534,
2636,-14953,
2637,-16143,
2638,-17543,
2639,-21434,
2640,-21748,
2641,-28257,
2642,-25602,
2643,-25186,
2644,-20552,
2645,-4792,
2646,8537,
2647,-332,
2648,7093,
2649,41044,
2650,106264,
2651,126222,126222,
2652,89233,
2653,62724,
2654,43755,
2655,16207,
2656,-19145,
2657,-49878,
2658,-81268,
2659,-107372,
2660,-105602,
2661,-82479,
2662,-66253,
2663,-53516,
2664,-41174,
2665,-24521,
2666,-3411,
2667,8213,
2668,18350,
2669,27667,
2670,42234,
2671,80339,
2672,102156,
2673,84148,
2674,49992,
2675,40041,
2676,54046,
2677,64082,
2678,67065,
2679,78540,
2680,80253,
2681,24601,
2682,-69738,
2683,-127920,
2684,-119833,
2685,-105977,
2686,-43356,
2687,-16687,
2688,-12450,
2689,-16442,
2690,-16440,
2691,-16942,
2692,-12477,
2693,-11035,
2694,-8882,
2695,-7801,
2696,-6675,
2697,4983,
2698,1694,
2699,-8982,
2700,-305,
2701,31377,
2702,77981,
2703,84842,84842,
2704,58843,
2705,47454,
2706,40299,
2707,10831,
2708,-25619,
2709,-57993,
2710,-80372,
2711,-91255,
2712,-103945,
2713,-79232,
2714,-61934,
2715,-53011,
2716,-46464,
2717,-26249,
2718,-22911,
2719,-7984,
2720,7511,
2721,17890,
2722,32109,
2723,60300,
2724,97209,
2725,101364,
2726,64844,
2727,58995,
2728,87145,
2729,96455,
2730,108448,
2731,116645,
2732,78411,
2733,24827,
2734,-47189,
2735,-101963,
2736,-107055,
2737,-91710,
2738,-55719,
2739,-23665,
2740,-14748,
2741,-18286,
2742,-23838,
2743,-24563,
2744,-25636,
2745,-25015,
2746,-21322,
2747,-20268,
2748,-15297,
2749,4299,
2750,11347,
2751,13047,
2752,29110,
2753,52270,
2754,111957,
2755,184659,184659,
2756,137260,
2757,47893,
2758,16432,
2759,-20069,
2760,-71150,
2761,-95664,
2762,-113043,
2763,-125491,
2764,-105203,
2765,-88178,
2766,-71278,
2767,-58814,
2768,-46022,
2769,-22347,
2770,-8957,
2771,9084,
2772,30826,
2773,52670,
2774,78064,
2775,92789,
2776,86691,
2777,51541,
2778,26010,
2779,29571,
2780,55842,
2781,73636,
2782,90363,
2783,94764,
2784,67119,
2785,23505,
2786,-73664,
2787,-170547,
2788,-177679,
2789,-104731,
2790,-46784,
2791,-15284,
2792,-3011,
2793,-10185,
2794,-16342,
2795,-13846,
2796,-12227,
2797,-6970,
2798,-2658,
2799,-948,
2800,3967,
2801,7610,
2802,-4239,
2803,-13203,
2804,-13340,
2805,8035,
2806,42730,
2807,82178,
2808,97717,97717,
2809,90709,
2810,59793,
2811,9618,
2812,-29495,
2813,-68915,
2814,-93623,
2815,-109056,
2816,-104195,
2817,-87156,
2818,-62941,
2819,-68262,
2820,-49249,
2821,-29590,
2822,-12146,
2823,5663,
2824,22423,
2825,54159,
2826,108059,
2827,121373,
2828,71436,
2829,31597,
2830,29991,
2831,62041,
2832,96809,
2833,124825,
2834,115271,
2835,85975,
2836,52390,
2837,-7012,
2838,-65319,
2839,-112824,
2840,-139472,
2841,-105915,
2842,-56173,
2843,-15671,
2844,-16650,
2845,-17284,
2846,-24128,
2847,-24812,
2848,-23186,
2849,-23287,
2850,-12191,
2851,3262,
2852,8295,
2853,-405,
2854,713,
2855,19070,
2856,60365,
2857,69096,69096,
2858,29674,
2859,-7184,
2860,9408,
2861,22338,
2862,3705,
2863,-34433,
2864,-78786,
2865,-117566,
2866,-104229,
2867,-81485,
2868,-64395,
2869,-40807,
2870,-38608,
2871,-36086,
2872,-11737,
2873,1000,
2874,12898,
2875,32046,
2876,68241,
2877,99484,
2878,71499,
2879,30913,
2880,26133,
2881,65496,
2882,98223,
2883,116694,
2884,126576,
2885,129035,
2886,85698,
2887,18856,
2888,-43690,
2889,-77855,
2890,-102211,
2891,-85355,
2892,-50811,
2893,-35400,
2894,-25799,
2895,-24676,
2896,-25213,
2897,-26626,
2898,-27861,
2899,-22841,
2900,-12261,
2901,4489,
2902,8846,
2903,-5548,
2904,-3172,
2905,28370,
2906,81214,
2907,93607,93607,
2908,56754,
2909,-2073,
2910,-5934,
2911,12367,
2912,3252,
2913,-35050,
2914,-76127,
2915,-105126,
2916,-120495,
2917,-120350,
2918,-87120,
2919,-48265,
2920,-37999,
2921,-31112,
2922,-8000,
2923,6509,
2924,11052,
2925,44642,
2926,85621,
2927,94759,
2928,56120,
2929,21002,
2930,27354,
2931,69759,
2932,96686,
2933,90186,
2934,86102,
2935,99118,
2936,94182,
2937,22032,
2938,-57193,
2939,-86274,
2940,-88547,
2941,-72798,
2942,-42203,
2943,-25014,
2944,-16333,
2945,-20795,
2946,-19491,
2947,-19795,
2948,-22272,
2949,-19319,
2950,-14099,
2951,-1683,
2952,10023,
2953,-3725,
2954,-6972,
2955,10863,
2956,54343,
2957,70436,70436,
2958,53389,
2959,34406,
2960,46022,
2961,46452,
2962,21399,
2963,-33045,
2964,-70351,
2965,-85012,
2966,-84218,
2967,-88504,
2968,-92184,
2969,-60092,
2970,-43700,
2971,-39830,
2972,-26416,
2973,-5336,
2974,3094,
2975,16609,
2976,38463,
2977,87710,
2978,122414,
2979,61243,
2980,30004,
2981,43577,
2982,79337,
2983,104910,
2984,111179,
2985,118731,
2986,82541,
2987,40274,
2988,-22065,
2989,-71458,
2990,-96997,
2991,-90936,
2992,-69381,
2993,-41942,
2994,-30116,
2995,-23425,
2996,-26547,
2997,-24334,
2998,-27193,
2999,-28937,
3000,-27999,
3001,-22748,
3002,-6102,
3003,1226,
3004,-3848,
3005,-14165,
3006,-14015,
3007,6921,
3008,40138,40138,
3009,28143,
3010,-12622,
3011,35706,
3012,47163,
3013,16039,
3014,-35782,
3015,-78994,
3016,-103023,
3017,-107432,
3018,-78230,
3019,-62469,
3020,-53016,
3021,-46722,
3022,-38218,
3023,-23852,
3024,-11625,
3025,2789,
3026,14320,
3027,23515,
3028,35308,
3029,59182,
3030,92792,
3031,73630,
3032,53563,
3033,73277,
3034,82844,
3035,116561,
3036,123266,
3037,106234,
3038,73745,
3039,24592,
3040,-29046,
3041,-72418,
3042,-74227,
3043,-62098,
3044,-43463,
3045,-34435,
3046,-29908,
3047,-26456,
3048,-21492,
3049,-19981,
3050,-17769,
3051,-13597,
3052,-7368,
3053,112,
3054,-6715,
3055,-17936,
3056,-18230,
3057,-9185,
3058,9026,
3059,36427,
3060,58363,58363,
3061,29671,
3062,-21285,
3063,-25097,
3064,-4217,
3065,-33750,
3066,-50437,
3067,-94861,
3068,-101997,
3069,-84962,
3070,-55808,
3071,-31573,
3072,-25375,
3073,-9007,
3074,9352,
3075,16428,
3076,22125,
3077,34459,
3078,48893,
3079,44284,
3080,37385,
3081,47689,
3082,49270,
3083,29429,
3084,18147,
3085,24021,
3086,70419,
3087,110077,
3088,113248,
3089,109228,
3090,86598,
3091,9625,
3092,-33197,
3093,-41170,
3094,-22419,
3095,-13810,
3096,-27847,
3097,-26312,
3098,-32158,
3099,-33206,
3100,-37056,
3101,-37368,
3102,-37950,
3103,-39317,
3104,-41192,
3105,-39285,
3106,-33600,
3107,-22514,
3108,-15727,
3109,-8943,
3110,-8097,
3111,5517,
3112,19441,
3113,21923,21923,
3114,37286,
3115,74121,
3116,83569,
3117,62652,
3118,12804,
3119,-42976,
3120,-69835,
3121,-94780,
3122,-102428,
3123,-68818,
3124,-64808,
3125,-52212,
3126,-54594,
3127,-42317,
3128,-27802,
3129,-18541,
3130,-14318,
3131,-1386,
3132,18063,
3133,40290,
3134,64773,
3135,91610,
3136,88808,
3137,61635,
3138,37644,
3139,12378,
3140,31080,
3141,46226,
3142,35020,
3143,38098,
3144,46102,
3145,35715,
3146,-12004,
3147,-38887,
3148,-65666,
3149,-67990,
3150,-68685,
3151,-53931,
3152,-40342,
3153,-29103,
3154,-23447,
3155,-15164,
3156,-6741,
3157,-4746,
3158,40,
3159,7541,
3160,17862,
3161,40316,
3162,56755,56755,
3163,45648,
3164,41709,
3165,26194,
3166,-1797,
3167,-21644,
3168,-3280,
3169,21809,
3170,32222,
3171,37179,
3172,5951,
3173,-39119,
3174,-54131,
3175,-77411,
3176,-102285,
3177,-108246,
3178,-84233,
3179,-74658,
3180,-47378,
3181,-33823,
3182,-20787,
3183,-4264,
3184,14290,
3185,24486,
3186,37027,
3187,56656,
3188,82566,
3189,97129,
3190,91597,
3191,68372,
3192,39465,
3193,4096,
3194,-12153,
3195,11018,
3196,19327,
3197,32230,
3198,40186,40186,
3199,34076,
3200,5044,
3201,-14124,
3202,-33394,
3203,-43654,
3204,-51009,
3205,-41124,
3206,-33381,
3207,-18748,
3208,-8054,
3209,-1591,
3210,7159,
3211,13653,
3212,16576,
3213,20877,
3214,35031,
3215,30203,
3216,16095,
3217,10140,
3218,-7981,
3219,-22790,
3220,-27464,
3221,-20304,
3222,-3581,
3223,16722,
3224,33342,
3225,39551,
3226,24529,
3227,-10433,
3228,-41710,
3229,-68520,
3230,-81113,
3231,-88669,
3232,-82850,
3233,-71007,
3234,-49267,
3235,-30951,
3236,-18743,
3237,-7661,
3238,10825,
3239,21875,
3240,43809,
3241,70376,
3242,91418,
3243,92577,92577,
3244,71888,
3245,36676,
3246,365,
3247,-2763,
3248,27134,
3249,45098,
3250,70556,
3251,69916,
3252,52442,
3253,17510,
3254,-21098,
3255,-40223,
3256,-50855,
3257,-54479,
3258,-47644,
3259,-38001,
3260,-28195,
3261,-16473,
3262,-11823,
3263,-3819,
3264,1622,
3265,5464,
3266,8841,
3267,23026,
3268,39019,
3269,34755,
3270,33693,
3271,20393,
3272,-6793,
3273,-32994,
3274,-46386,
3275,-48343,
3276,-23652,
3277,5883,
3278,25677,
3279,20063,
3280,-16195,
3281,-38402,
3282,-64830,
3283,-75079,
3284,-92425,
3285,-86402,
3286,-63217,
3287,-42332,
3288,-26886,
3289,-15035,
3290,-7030,
3291,274,
3292,10516,
3293,22207,
3294,42304,
3295,73135,
3296,98389,98389,
3297,97620,
3298,78410,
3299,49101,
3300,24644,
3301,4648,
3302,-13483,
3303,-10081,
3304,20768,
3305,27980,
3306,75481,
3307,40960,
3308,29472,
3309,6712,
3310,-16777,
3311,-23294,
3312,-29759,
3313,-36204,
3314,-32854,
3315,-26220,
3316,-8818,
3317,-180,
3318,4412,
3319,4720,
3320,2712,
3321,5102,
3322,11623,
3323,19070,
3324,20209,
3325,9835,
3326,5411,
3327,-14071,
3328,-21841,
3329,-27124,
3330,-15003,
3331,4974,
3332,15136,
3333,41661,
3334,45789,
3335,25563,
3336,-19360,
3337,-35123,
3338,-107083,
3339,-86078,
3340,-89747,
3341,-67355,
3342,-44629,
3343,-34742,
3344,-15819,
3345,377,
3346,13259,
3347,20132,
3348,30772,
3349,47837,47837,
3350,73524,
3351,96982,
3352,101919,
3353,65066,
3354,44961,
3355,24075,
3356,-7352,
3357,-21357,
3358,-23501,
3359,-7049,
3360,4486,
3361,24462,
3362,7002,
3363,-23414,
3364,-37764,
3365,-53738,
3366,-52210,
3367,-42083,
3368,-30592,
3369,-30914,
3370,-18043,
3371,-9422,
3372,-1872,
3373,-614,
3374,820,
3375,-2386,
3376,-5162,
3377,-2056,
3378,6501,
3379,26063,
3380,29704,
3381,28020,
3382,1686,
3383,-36014,
3384,-51415,
3385,-40979,
3386,-34840,
3387,-17882,
3388,12198,
3389,31534,31534,
3390,18649,
3391,-9093,
3392,-44552,
3393,-67185,
3394,-54301,
3395,-37948,
3396,-34662,
3397,-32417,
3398,-33266,
3399,-29361,
3400,-20958,
3401,-12252,
3402,-3381,
3403,1494,
3404,8435,
3405,22062,
3406,39550,
3407,60024,
3408,87399,
3409,116943,
3410,118870,
3411,62686,
3412,12289,
3413,-28700,
3414,-59749,
3415,-55017,
3416,-26690,
3417,34777,
3418,49115,
3419,38834,
3420,14132,
3421,1291,
3422,3847,
3423,-11391,
3424,-12320,
3425,-16136,
3426,-13184,
3427,-12257,
3428,-8914,
3429,-2351,
3430,2208,
3431,7507,
3432,8039,
3433,9101,
3434,6566,
3435,7194,
3436,15958,
3437,22229,
3438,24005,24005,
3439,9756,
3440,-25951,
3441,-68291,
3442,-96898,
3443,-66056,
3444,-24045,
3445,5984,
3446,41854,
3447,44445,
3448,19200,
3449,-35790,
3450,-55783,
3451,-60080,
3452,-45383,
3453,-44018,
3454,-47051,
3455,-35021,
3456,-28103,
3457,-16525,
3458,-13589,
3459,-7181,
3460,898,
3461,5840,
3462,14466,
3463,25408,
3464,36043,
3465,41648,
3466,72302,
3467,91175,
3468,36041,
3469,-20123,
3470,-55309,
3471,-30321,
3472,29048,
3473,46288,
3474,54590,54590,
3475,48124,
3476,15819,
3477,11715,
3478,-20927,
3479,-19199,
3480,-18356,
3481,-2750,
3482,-1876,
3483,940,
3484,-258,
3485,-787,
3486,612,
3487,500,
3488,-1043,
3489,-1192,
3490,1668,
3491,3169,
3492,3704,
3493,8675,
3494,19228,
3495,38241,
3496,60713,
3497,52836,
3498,-14729,
3499,-45338,
3500,12055,
3501,76377,
3502,82465,
3503,44373,
3504,-28848,
3505,-64285,
3506,-73635,
3507,-75512,
3508,-51235,
3509,-57787,
3510,-33689,
3511,-30896,
3512,-24491,
3513,-28333,
3514,-19226,
3515,-12405,
3516,-2010,
3517,10323,
3518,22747,
3519,31241,
3520,37038,
3521,62013,
3522,103631,
3523,112914,112914,
3524,54079,
3525,18120,
3526,22190,
3527,38673,
3528,39050,
3529,35285,
3530,56995,
3531,52083,
3532,-5336,
3533,-54130,
3534,-50651,
3535,-57365,
3536,-41258,
3537,-26195,
3538,-20165,
3539,-13839,
3540,-16342,
3541,-12052,
3542,-8994,
3543,-9458,
3544,-9394,
3545,-1158,
3546,12843,
3547,35351,
3548,57314,
3549,88853,
3550,110738,
3551,133411,
3552,100830,
3553,49616,
3554,-12865,
3555,-6869,
3556,41428,
3557,46890,
3558,7194,
3559,-55477,
3560,-103739,
3561,-110729,
3562,-108251,
3563,-102045,
3564,-69501,
3565,-53192,
3566,-47250,
3567,-32330,
3568,-26673,
3569,-16418,
3570,-8467,
3571,535,
3572,9771,
3573,16452,
3574,28811,
3575,46859,
3576,60309,60309,
3577,58779,
3578,39755,
3579,23817,
3580,-6248,
3581,-42851,
3582,-54623,
3583,-53171,
3584,-12734,
3585,4868,
3586,23783,
3587,-11974,
3588,-26231,
3589,-27819,
3590,-20248,
3591,-17388,
3592,-15587,
3593,-13787,
3594,-11690,
3595,-7218,
3596,-2334,
3597,1673,
3598,2227,
3599,2886,
3600,2714,
3601,1889,
3602,5140,
3603,12274,
3604,36478,
3605,61240,
3606,58612,
3607,56587,
3608,52526,
3609,50780,
3610,62236,
3611,55648,
3612,60481,60481,
3613,41681,
3614,-9781,
3615,-52367,
3616,-81544,
3617,-85775,
3618,-94657,
3619,-88012,
3620,-76696,
3621,-60684,
3622,-52950,
3623,-39925,
3624,-26701,
3625,-14775,
3626,-2267,
3627,3038,
3628,12144,
3629,21109,
3630,34984,
3631,59836,
3632,88677,
3633,100318,
3634,98850,
3635,79094,
3636,24684,
3637,-9026,
3638,-16744,
3639,-10531,
3640,-928,
3641,-4815,
3642,-37759,
3643,-55374,
3644,-75082,
3645,-63555,
3646,-44857,
3647,-42139,
3648,-28650,
3649,-22812,
3650,-17722,
3651,-7931,
3652,-2110,
3653,3980,
3654,8716,
3655,9586,
3656,11723,
3657,16478,
3658,19709,
3659,30831,
3660,42110,
3661,52552,52552,
3662,37851,
3663,11879,
3664,-25694,
3665,-46413,
3666,-43180,
3667,-21558,
3668,-4974,
3669,4202,
3670,-7783,
3671,-42953,
3672,-69239,
3673,-77202,
3674,-56222,
3675,-45544,
3676,-35872,
3677,-37080,
3678,-31335,
3679,-22233,
3680,-16202,
3681,-8107,
3682,915,
3683,8099,
3684,14824,
3685,27702,
3686,48074,
3687,71595,
3688,94429,
3689,95293,
3690,64690,
3691,21097,
3692,-11098,
3693,-39574,
3694,-26379,
3695,-3024,
3696,20759,
3697,29338,29338,
3698,15633,
3699,-6768,
3700,-7994,
3701,-17969,
3702,-14511,
3703,-12036,
3704,-15936,
3705,-11076,
3706,-16819,
3707,-12070,
3708,-3876,
3709,2224,
3710,9681,
3711,9493,
3712,8486,
3713,8636,
3714,5043,
3715,13693,
3716,40429,
3717,46081,
3718,24747,
3719,-647,
3720,-40018,
3721,-56038,
3722,-38427,
3723,-6135,
3724,15947,
3725,36643,
3726,29169,
3727,-3453,
3728,-27609,
3729,-40147,
3730,-42299,
3731,-41569,
3732,-44194,
3733,-48980,
3734,-47613,
3735,-38035,
3736,-27708,
3737,-22793,
3738,-7760,
3739,-2517,
3740,10066,
3741,20910,
3742,30140,
3743,48815,
3744,72197,
3745,77590,77590,
3746,59337,
3747,16660,
3748,-26273,
3749,-43050,
3750,-22739,
3751,539,
3752,28025,
3753,36500,
3754,35898,
3755,31271,
3756,10775,
3757,-14680,
3758,-26237,
3759,-26805,
3760,-25013,
3761,-26199,
3762,-19771,
3763,-16424,
3764,-9090,
3765,362,
3766,8168,
3767,12439,
3768,15950,
3769,17216,
3770,23768,
3771,49016,
3772,53870,
3773,31908,
3774,15392,
3775,-4118,
3776,-30619,
3777,-35693,
3778,-9941,
3779,24191,
3780,50146,50146,
3781,41138,
3782,5868,
3783,-27643,
3784,-48629,
3785,-55932,
3786,-54571,
3787,-66829,
3788,-63326,
3789,-52049,
3790,-45182,
3791,-33610,
3792,-25279,
3793,-11635,
3794,-3885,
3795,4851,
3796,13210,
3797,25847,
3798,38431,
3799,48686,
3800,55128,
3801,52844,
3802,37780,
3803,2198,
3804,-26258,
3805,-20953,
3806,-18327,
3807,-4776,
3808,19229,
3809,32784,
3810,29121,
3811,18694,
3812,-29,
3813,361,
3814,2743,
3815,2768,
3816,-2727,
3817,-7664,
3818,-13387,
3819,-4047,
3820,1528,
3821,1295,
3822,-142,
3823,-1650,
3824,-5042,
3825,-8827,
3826,-14947,
3827,-14756,
3828,-12220,
3829,-9497,
3830,3786,
3831,-2475,
3832,-8365,
3833,10669,
3834,9603,
3835,-1699,
3836,1274,
3837,-813,
3838,2768,
3839,634,
3840,-14453,
3841,-19687,
3842,-32233,
3843,-39969,
3844,-42092,
3845,-38368,
3846,-34270,
3847,-30993,
3848,-26914,
3849,-20736,
3850,-15350,
3851,-14616,
3852,-13949,
3853,-8996,
3854,-3702,
3855,3570,
3856,11735,
3857,22515,
3858,35785,
3859,43493,
3860,52572,
3861,58856,58856,
3862,36646,
3863,19599,
3864,1057,
3865,-21419,
3866,-16399,
3867,-7421,
3868,-11392,
3869,-11037,
3870,-779,
3871,9280,
3872,28943,
3873,33575,
3874,53610,
3875,46504,
3876,30519,
3877,18354,
3878,6355,
3879,2682,
3880,586,
3881,401,
3882,1016,
3883,3376,
3884,5987,
3885,5209,
3886,2905,
3887,1359,
3888,-1002,
3889,-5478,
3890,-10594,
3891,-3825,
3892,703,
3893,-23488,
3894,-29223,
3895,-15104,
3896,-298,
3897,15471,
3898,22596,
3899,31464,
3900,42812,
3901,43285,43285,
3902,21164,
3903,-7475,
3904,-41674,
3905,-65638,
3906,-88443,
3907,-78575,
3908,-61937,
3909,-51354,
3910,-35486,
3911,-24297,
3912,-11768,
3913,-5187,
3914,1664,
3915,8828,
3916,18736,
3917,28008,
3918,40221,
3919,52203,
3920,70739,
3921,79962,
3922,64580,
3923,22649,
3924,-15891,
3925,-5642,
3926,15082,
3927,14691,
3928,26250,
3929,20938,
3930,34029,
3931,1301,
3932,-12805,
3933,-26693,
3934,-24824,
3935,-21545,
3936,-25076,
3937,-21057,
3938,-18434,
3939,-11726,
3940,-8811,
3941,-6502,
3942,-4861,
3943,-4986,
3944,-6456,
3945,-5608,
3946,-7435,
3947,-11442,
3948,-14740,
3949,-14335,
3950,-13634,
3951,-12028,
3952,12671,
3953,35806,35806,
3954,6936,
3955,26529,
3956,35429,
3957,32742,
3958,19985,
3959,18555,
3960,-17800,
3961,-46596,
3962,-82504,
3963,-62589,
3964,-56114,
3965,-40670,
3966,-32212,
3967,-25981,
3968,-13370,
3969,-6618,
3970,1327,
3971,5655,
3972,11255,
3973,19977,
3974,26213,
3975,34452,
3976,42033,
3977,43089,
3978,44923,
3979,53218,
3980,73276,
3981,64771,
3982,21652,
3983,-5907,
3984,-32094,
3985,-28639,
3986,44749,
3987,61949,
3988,42926,42926,
3989,25063,
3990,-13022,
3991,-31916,
3992,-21826,
3993,-10280,
3994,-2437,
3995,3443,
3996,5044,
3997,2113,
3998,448,
3999,-2842,
4000,-6453,
4001,-10237,
4002,-11057,
4003,-10390,
4004,-5571,
4005,-4020,
4006,2784,
4007,26446,
4008,85583,
4009,70193,
4010,62037,
4011,65619,
4012,64151,
4013,77807,
4014,61504,
4015,34860,
4016,-17004,
4017,-70846,
4018,-113912,
4019,-133188,
4020,-110173,
4021,-93192,
4022,-66764,
4023,-49701,
4024,-33104,
4025,-18505,
4026,-1558,
4027,8222,
4028,11979,
4029,20544,
4030,31154,
4031,44364,
4032,54481,
4033,67125,
4034,72221,72221,
4035,46536,
4036,21972,
4037,26224,
4038,59414,
4039,53729,
4040,-20507,
4041,-14682,
4042,-11773,
4043,-23183,
4044,-61352,
4045,-92518,
4046,-62627,
4047,-36660,
4048,-15200,
4049,-11352,
4050,-9220,
4051,-6496,
4052,-5609,
4053,-9083,
4054,-6748,
4055,-7199,
4056,-4964,
4057,2443,
4058,6831,
4059,9039,
4060,15706,
4061,21053,
4062,15579,
4063,8849,
4064,22286,
4065,28221,
4066,24648,
4067,35642,
4068,46436,
4069,24104,
4070,-29453,
4071,-61762,
4072,-67918,
4073,-69132,
4074,-72441,
4075,-82354,
4076,-71969,
4077,-58931,
4078,-44887,
4079,-32283,
4080,-21288,
4081,-6468,
4082,8400,
4083,20110,
4084,35638,
4085,49105,
4086,63768,
4087,68722,68722,
4088,60384,
4089,32883,
4090,15047,
4091,-701,
4092,2818,
4093,16131,
4094,26112,
4095,44236,
4096,48576,
4097,23143,
4098,-9953,
4099,-13669,
4100,-18204,
4101,-24164,
4102,-27736,
4103,-31744,
4104,-23074,
4105,-17149,
4106,-8751,
4107,-3352,
4108,52,
4109,5546,
4110,13918,
4111,22858,
4112,41613,
4113,49449,
4114,34489,
4115,21664,
4116,10900,
4117,-429,
4118,-12844,
4119,-9867,
4120,-7220,
4121,10544,
4122,15410,
4123,19556,
4124,4681,
4125,-25745,
4126,-44654,
4127,-70446,
4128,-101398,
4129,-97932,
4130,-71205,
4131,-57490,
4132,-46234,
4133,-26669,
4134,-12555,
4135,-1602,
4136,7185,
4137,18513,
4138,38700,
4139,63508,
4140,82179,82179,
4141,70742,
4142,33189,
4143,-1064,
4144,-17488,
4145,-20656,
4146,5917,
4147,23841,
4148,34579,
4149,25029,
4150,16432,
4151,-4571,
4152,-17001,
4153,-23972,
4154,-32125,
4155,-34597,
4156,-34380,
4157,-28255,
4158,-22711,
4159,-18054,
4160,-14191,
4161,-8568,
4162,-5942,
4163,-2553,
4164,4129,
4165,10892,
4166,37953,
4167,49503,
4168,42350,
4169,35954,35954,
4170,14988,
4171,-17026,
4172,-32983,
4173,-18380,
4174,20982,
4175,41434,
4176,41810,
4177,22592,
4178,-13085,
4179,-35783,
4180,-54689,
4181,-53235,
4182,-53178,
4183,-51417,
4184,-41626,
4185,-37707,
4186,-30146,
4187,-19838,
4188,-8776,
4189,3993,
4190,12461,
4191,26482,
4192,44640,
