time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,,,
24.7538452149993,-0.592318296432495,0.216749265789986,8.44708442687988,0.320820361375809,0.48176372051239,-0.14495612680912,5.90000915527344,-33.6783447265625,-28.7118072509766,8.47059953742034,12.5916470601796,-0.017768759716466,0.000315728821861504
24.7638244629998,-0.858913898468018,0.548010408878326,7.76839542388916,0.173733174800873,0.43380069732666,-0.0362394973635674,5.90000915527344,-33.6783447265625,-28.7118072509766,7.83492284295912,12.5219706641369,-0.0696763960427056,0.00485480016549996
24.7738342289995,-0.97013258934021,0.39772292971611,7.608078956604,0.0351726338267326,0.347466617822647,0.0202509425580502,6.10000610351563,-33.6783447265625,-28.4198150634766,7.67998738147678,12.4316303141869,-0.0903403499500026,0.00816137882908894
24.7838134759995,-0.953816533088684,0.444575488567352,7.27606916427612,-0.0788729786872864,0.231288880109787,0.0362386964261532,6.10000610351563,-33.6783447265625,-28.4198150634766,7.35177501200615,12.3116477335082,-0.119982580678695,0.0143958196663195
24.793792724,-1.0003696680069,0.543519735336304,7.43264389038086,-0.157745957374573,0.0980575904250145,0.0341068394482136,6.10000610351563,-33.6783447265625,-28.4198150634766,7.51933164427426,12.1855570842808,-0.12609064922737,0.0158988518225797
24.8037719719996,-0.983155488967896,0.298628985881805,7.32591581344605,-0.202511832118034,-0.029844181612134,0.0373044945299625,6,-33.480224609375,-28.7118072509766,7.39762235399966,12.0304559960701,-0.15510108821071,0.0240563475641464
24.8137512209996,-1.05545520782471,0.384101271629333,7.28235626220703,-0.223829105496407,-0.147087723016739,0.060753095895052,6,-33.480224609375,-28.7118072509766,7.36846199775079,11.8438964434505,-0.186559552619583,0.0348044666736189
24.8242797849998,-1.06743025779724,0.263302445411682,7.13401460647583,-0.220631182193756,-0.235553130507469,0.106584496796131,6,-33.480224609375,-28.7118072509766,7.21823385174181,11.6103126130239,-0.233583830426605,0.054561405836765
24.8337402339994,-1.12595856189728,0.588875412940979,6.97459602355957,-0.195050716400146,-0.278187423944473,0.168403923511505,5.69999694824219,-33.2821197509766,-29.0037994384766,7.08939677454501,11.3341986566758,-0.27611395634813,0.0762389168902171
24.84375,-0.969683527946472,0.836161196231842,6.90484142303467,-0.150285109877586,-0.284582197666168,0.244079515337944,5.69999694824219,-33.2821197509766,-29.0037994384766,7.02255557241878,11.0527770620809,-0.281421594594827,0.079198113904295
